date,topic_Economy_taxes_tariffs_seed_binary,topic_Border_security_immigration_seed_binary,topic_Foreign_policy_seed_binary,topic_Energy_seed_binary,topic_Environment_seed_binary,topic_Government_reform_seed_binary,topic_Legal_battles_seed_binary,topic_Media_attacks_seed_binary,topic_Political_opposition_attacks_seed_binary,topic_Patriotism_seed_binary,topic_Domestic_social_initiatives_seed_binary,nmf_topic_0_binary,nmf_topic_1_binary,nmf_topic_2_binary,nmf_topic_3_binary,nmf_topic_4_binary,nmf_topic_5_binary,nmf_topic_6_binary,nmf_topic_7_binary,nmf_topic_8_binary,nmf_topic_9_binary,nmf_topic_10_binary,embedding_topic_0_binary,embedding_topic_1_binary,embedding_topic_2_binary,embedding_topic_3_binary,embedding_topic_4_binary,embedding_topic_5_binary,embedding_topic_6_binary,embedding_topic_7_binary,embedding_topic_8_binary,embedding_topic_9_binary,embedding_topic_10_binary,raw_char_count,clean_char_count,word_count,topic_Economy_taxes_tariffs_seed_count,topic_Border_security_immigration_seed_count,topic_Foreign_policy_seed_count,topic_Energy_seed_count,topic_Environment_seed_count,topic_Government_reform_seed_count,topic_Legal_battles_seed_count,topic_Media_attacks_seed_count,topic_Political_opposition_attacks_seed_count,topic_Patriotism_seed_count,topic_Domestic_social_initiatives_seed_count,nmf_topic_0_score,nmf_topic_1_score,nmf_topic_2_score,nmf_topic_3_score,nmf_topic_4_score,nmf_topic_5_score,nmf_topic_6_score,nmf_topic_7_score,nmf_topic_8_score,nmf_topic_9_score,nmf_topic_10_score,Economy_taxes_tariffs_topic_sentence_count,Border_security_immigration_topic_sentence_count,Foreign_policy_topic_sentence_count,Energy_topic_sentence_count,Environment_topic_sentence_count,Government_reform_topic_sentence_count,Legal_battles_topic_sentence_count,Media_attacks_topic_sentence_count,Political_opposition_attacks_topic_sentence_count,Patriotism_topic_sentence_count,Domestic_social_initiatives_topic_sentence_count,vix_close,delta_vix,vix_pct_change,vix_lag1,delta_vix_lag1,sp500_close,sp500_return,sp500_return_lag1,sp500_rolling_vol_5d,sp500_rolling_vol_10d
2025-10-17,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,12938.333333333334,12293.666666666666,6879,7.666666666666667,1.6666666666666667,44.333333333333336,2.333333333333333,0.0,0.6666666666666666,0.3333333333333333,0.0,3.0,0.0,0.0,0.0,0.015098027782145,0.007903202628814,0.0275940177368296,0.0164450631978427,0.0118927836281365,0.0,0.0,0.1311562330009932,0.0,0.7899106720252386,7.0,1.6666666666666667,34.666666666666664,2.0,0.0,0.6666666666666666,0.3333333333333333,0.0,3.0,0.0,0.0,20.78,-4.529999999999998,-0.178980640063216,25.31,4.669999999999998,6664.01,0.005270724249404557,-0.0062943520220175575,0.008235925761627976,0.011198485362077085
2025-10-20,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,31066.75,29754.0,22337,29.25,5.0,44.75,3.5,0.75,2.25,3.25,1.0,9.0,9.25,2.25,0.1263689394120644,0.0457009775889854,0.0162454986704652,0.0021095145960781,0.086475322041203,0.0464277273886817,0.1480716240730909,0.2461673457003554,0.1182689571522972,0.0110569110968773,0.1531071822799008,26.0,5.0,38.0,3.5,0.75,1.75,3.75,1.0,8.75,9.25,2.0,18.23,-2.5500000000000007,-0.12271414821944182,20.78,-4.529999999999998,6735.13,0.010672252892777845,0.005270724249404557,0.006531082002259829,0.011711292215484463
2025-10-21,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,42118.5,41349.5,15614,40.5,12.0,26.5,2.5,1.0,9.0,9.5,9.0,14.0,7.0,2.5,0.2320962102397351,0.0,0.0041214942034789,0.0031616196387946,0.0511532894575596,0.0585299790732243,0.1221399029159766,0.1223283014341756,0.0997436748205566,0.2269709153859575,0.0797546128305407,34.5,11.5,22.0,2.5,1.0,9.0,7.0,8.5,10.5,7.0,2.0,17.87,-0.35999999999999943,-0.01974766867800326,18.23,-2.5500000000000007,6735.35,3.266455138950519e-05,0.010672252892777845,0.006323135521890154,0.01163564923036149
2025-10-22,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,30558.0,29693.0,5637,16.0,8.0,91.0,9.0,0.0,2.0,7.0,3.0,4.0,2.0,2.0,0.0591351654750685,0.0258409915950326,0.0268629695479749,0.0,0.0545522978909652,0.0884462727407409,0.1681399663020944,0.0,0.0155619095967924,0.0,0.5614604268513308,16.0,8.0,67.0,7.0,0.0,2.0,10.0,3.0,4.0,2.0,2.0,18.6,0.7300000000000004,0.04085058757694471,17.87,-0.35999999999999943,6699.4,-0.005337510300132964,3.266455138950519e-05,0.007176572695743572,0.011589380728855904
2025-10-23,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,85972.0,83598.0,15209,19.0,73.0,56.0,0.0,1.0,22.0,13.0,13.0,23.0,22.0,7.0,0.0156742403125647,0.0,0.0,0.0861210904564043,0.0,0.0651228313853211,0.6416612327207875,0.0233310682492808,0.1485200563787669,0.0,0.0195694804968745,17.0,52.0,52.0,0.0,1.0,19.0,11.0,13.0,19.0,20.0,7.0,17.3,-1.3000000000000007,-0.06989247311827962,18.6,0.7300000000000004,6738.44,0.005827387527241212,-0.005337510300132964,0.006121751829027386,0.011740876639602126
2025-10-24,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,0,0,1,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,9196.666666666666,8544.666666666666,4785,9.0,3.333333333333333,8.333333333333334,1.6666666666666667,0.3333333333333333,1.3333333333333333,0.0,0.6666666666666666,2.0,2.0,0.6666666666666666,0.1206404648145428,0.0,0.2631916339853946,0.0048521843484235,0.0335078243034449,0.0,0.0764950293775772,0.0029645865455236,0.1404123919650933,0.2532607121737956,0.1046751724862042,8.0,3.0,6.333333333333333,1.0,0.3333333333333333,1.3333333333333333,0.3333333333333333,0.6666666666666666,1.6666666666666667,2.0,0.6666666666666666,16.37,-0.9299999999999997,-0.05375722543352601,17.3,-1.3000000000000007,6791.69,0.007902422519158847,0.005827387527241212,0.006439197371656239,0.006972959901257781
2025-10-27,1,1,1,1,0,1,1,1,1,1,0,1,0,1,0,1,0,1,1,1,0,1,1,0,0,1,0,1,0,0,1,1,0,8916.09090909091,8370.181818181818,17372,5.818181818181818,1.3636363636363635,11.181818181818182,0.5454545454545454,0.0,0.5454545454545454,0.3636363636363636,0.6363636363636364,0.2727272727272727,1.6363636363636365,0.0,0.03332760810536,0.0066218469394939,0.3296974569697215,0.0067683268676666,0.4149595950330855,0.0017536396432892,0.0103186948893222,0.0382058068809033,0.0927608526451025,0.0026254921745688,0.0629606798514861,5.545454545454546,1.3636363636363635,10.0,0.5454545454545454,0.0,0.5454545454545454,0.4545454545454545,0.6363636363636364,0.2727272727272727,1.5454545454545454,0.0,15.79,-0.5800000000000018,-0.0354306658521687,16.37,-0.9299999999999997,6875.16,0.012290019126314666,0.007902422519158847,0.00689418727470827,0.006395687949730661
2025-10-28,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,0,1,1,0,1,0,1,0,1,0,0,0,0,0,24704.2,24292.2,22513,19.4,9.6,24.4,5.6,1.2,2.0,1.0,1.8,1.6,11.6,1.8,0.3834724904818418,0.0062252952822974,0.0548503555876826,0.0925776645804683,0.2720012651694502,0.0011528804293575,0.0431014884829859,0.045889122003337,0.0173716326796773,0.0439950140601447,0.0393627912427569,17.4,8.0,19.6,4.0,1.0,2.0,1.2,1.6,1.6,11.2,1.8,16.42,0.6300000000000026,0.03989867004433201,15.79,-0.5800000000000018,6890.89,0.0022879467532392894,0.012290019126314666,0.006626620427387254,0.00618382149561335
2025-10-29,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,11153.333333333334,10895.333333333334,11852,15.5,3.0,15.5,3.5,1.5,2.333333333333333,0.1666666666666666,0.8333333333333334,0.3333333333333333,4.166666666666667,0.1666666666666666,0.1935441036763097,0.0121518665885909,0.0645285594841145,0.0448767061452637,0.4770421198678844,0.0,0.0,0.002424193200379,0.1412103153984925,0.0132039396804907,0.0510181959584742,13.166666666666666,2.333333333333333,11.666666666666666,2.833333333333333,1.3333333333333333,2.0,0.1666666666666666,0.8333333333333334,0.3333333333333333,4.166666666666667,0.1666666666666666,16.92,0.5,0.030450669914738215,16.42,0.6300000000000026,6890.59,-4.353574066628951e-05,0.0022879467532392894,0.004819606784925056,0.006290610864429645
2025-10-30,1,0,1,1,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,16467.0,15440.0,2836,26.0,0.0,50.0,3.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.2681076726409978,0.0230325733730141,0.1369506737813864,0.0,0.0248047923443705,0.0,0.0,0.0,0.0563979416177261,0.0,0.490706346242505,21.0,0.0,44.0,3.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,16.91,-0.010000000000001563,-0.0005910165484634966,16.92,0.5,6822.34,-0.009904812214919234,-4.353574066628951e-05,0.008447253177542989,0.006967184606744982
2025-10-31,1,0,1,1,0,1,0,1,1,1,0,1,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,5461.0,5148.5,1896,5.0,0.0,7.0,0.5,0.0,1.0,0.0,0.5,1.0,0.5,0.0,0.0701645502962882,0.0070247547831472,0.0534179011682081,0.0,0.1095288986289843,0.1982076918581977,0.0,0.0,0.3370396092306832,0.0872874708319106,0.1373291232025805,4.5,0.0,5.5,0.5,0.0,1.0,0.0,0.5,1.0,0.5,0.0,17.44,0.5300000000000011,0.03134240094618579,16.91,-0.010000000000001563,6840.2,0.0026178701149457417,-0.009904812214919234,0.007917299069257339,0.006917202047305847
2025-11-03,1,1,1,1,0,1,0,1,1,1,1,1,0,1,0,0,0,1,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,8063.0,7591.5,2822,4.5,4.5,2.5,6.0,0.0,0.5,0.0,1.0,3.5,2.5,1.5,0.1013876954109347,0.0,0.1015985919915951,0.0043021362006874,0.0,0.0588504808619089,0.1038845568037942,0.0,0.1155420049703465,0.3863578384786988,0.128076695282034,4.0,4.0,2.5,5.5,0.0,0.5,1.5,1.0,3.0,2.5,1.5,17.17,-0.2699999999999996,-0.015481651376146766,17.44,0.5300000000000011,6851.97,0.0017207099207625642,0.0026178701149457417,0.005266618652339917,0.006314402921754974
2025-11-05,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,20943.0,20768.0,3981,18.0,2.0,6.0,1.0,0.0,4.0,7.0,7.0,11.0,3.0,2.0,0.1555573734315586,0.0303349088949649,0.0,0.0,0.0,0.0,0.0,0.0483761040882634,0.0428168477155103,0.719499360306972,0.0034154055627307,8.0,2.0,5.0,1.0,0.0,4.0,6.0,7.0,10.0,3.0,2.0,18.01,-0.9899999999999984,-0.052105263157894655,19.0,1.8299999999999983,6796.29,0.0036535209811638936,-0.011736770592982726,0.007445765918666937,0.007381268843786764
2025-11-06,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,52615.75,51488.0,36492,43.0,11.5,37.5,5.0,1.5,13.0,7.0,5.0,11.5,16.5,10.0,0.0785715968477552,0.0019455206473679,0.0193738596980049,0.0144936060344269,0.3118730326154021,0.466945189376015,0.0,0.0074555830157837,0.0709002013203993,0.0,0.0284414104448446,37.0,11.0,28.0,5.0,1.5,11.0,8.0,5.0,11.0,15.5,9.0,19.5,1.4899999999999984,0.08273181565796772,18.01,-0.9899999999999984,6720.32,-0.011178157494750818,0.0036535209811638936,0.0077673537563048645,0.008179435307223166
2025-11-07,1,1,1,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,19797.0,19186.5,7057,19.0,9.5,27.5,24.5,0.0,6.0,0.5,4.0,7.5,5.0,0.0,0.081384584817068,0.0069369578669363,0.0069645666648194,0.0,0.0269873464543589,0.0327694491016364,0.0,0.0,0.047757914691116,0.0796024248493757,0.7175967555546888,17.5,7.5,22.5,16.5,0.0,4.5,0.5,4.0,7.5,5.0,0.0,19.08,-0.4200000000000017,-0.021538461538461617,19.5,1.4899999999999984,6728.8,0.0012618446740633171,-0.011178157494750818,0.007543276663403879,0.007700558850292908
2025-11-10,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,1,0,19891.33333333333,18065.33333333333,10196,20.0,2.0,12.333333333333334,3.333333333333333,0.3333333333333333,1.0,0.6666666666666666,2.333333333333333,7.0,6.0,1.0,0.0968376353518448,0.0049626362256559,0.0238354018327173,0.2729617868699454,0.0483822983409371,0.0147009644491553,0.0059196590104583,0.3257752029479882,0.0080296949152239,0.1393673184794809,0.0592274015765926,16.0,2.0,11.0,1.6666666666666667,0.3333333333333333,1.0,1.0,2.333333333333333,6.333333333333333,5.333333333333333,1.0,17.6,-1.4799999999999969,-0.07756813417190755,19.08,-0.4200000000000017,6832.43,0.015400963024610581,0.0012618446740633171,0.011330076950090674,0.008329892408721166
2025-11-11,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,23023.0,22023.0,8128,3.5,1.0,15.0,3.5,0.5,4.0,0.5,2.0,2.0,18.5,2.0,0.0041926916626078,0.0,0.0,0.4140401146119804,0.0,0.0078384489528034,0.010037212843177,0.3780780442380683,0.1276265491600408,0.0210422038003946,0.0371447347309273,3.5,1.0,12.5,2.5,0.5,3.5,0.5,2.0,2.0,17.5,2.0,17.28,-0.3200000000000003,-0.018181818181818188,17.6,-1.4799999999999969,6846.61,0.0020753963084874094,0.015400963024610581,0.009437157745513696,0.00832199456584148
2025-11-12,1,1,0,1,1,1,0,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,10706.0,10394.0,1842,19.0,2.0,0.0,1.0,1.0,9.0,0.0,1.0,2.0,5.0,7.0,0.0338870117058445,0.0,0.0,0.0,0.0,0.30783292522929,0.0,0.0,0.0758063475923197,0.5824737154725456,0.0,15.0,2.0,0.0,1.0,1.0,7.0,0.0,1.0,2.0,5.0,7.0,17.51,0.23000000000000043,0.01331018518518512,17.28,-0.3200000000000003,6850.92,0.0006295086181336007,0.0020753963084874094,0.009421025784577305,0.008329832472393005
2025-11-13,1,1,0,1,0,1,0,1,1,1,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,13487.0,13278.0,2275,8.0,2.0,0.0,1.0,0.0,2.0,0.0,2.0,2.0,11.0,9.0,0.0,0.0,0.0110521070231219,0.3021697580099365,0.0807394245362112,0.1744388470541503,0.0206906285148948,0.1583015413824698,0.0,0.2526076934792153,0.0,8.0,2.0,0.0,1.0,0.0,2.0,0.0,2.0,2.0,11.0,8.0,20.0,2.4899999999999984,0.14220445459737285,17.51,0.23000000000000043,6737.49,-0.016556900387101336,0.0006295086181336007,0.011358215994877812,0.009361930096358285
2025-11-14,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,39174.5,36019.5,13587,25.5,8.0,39.5,18.0,3.0,6.5,11.0,15.0,7.5,7.5,6.0,0.1076563728196386,0.0499868914797676,0.1492547016486051,0.0222874470887701,0.0,0.0718838186778266,0.0444508172760861,0.0648021267906529,0.0679217793025859,0.2206300296709827,0.201126015245084,21.5,7.5,33.5,14.0,3.0,5.5,10.0,12.0,6.5,7.0,5.5,19.83,-0.1700000000000017,-0.008500000000000063,20.0,2.4899999999999984,6734.11,-0.0005016705034071034,-0.016556900387101336,0.011358438168589854,0.009271701915578506
2025-11-17,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,31486.33333333333,30742.666666666668,17133,33.666666666666664,6.0,10.666666666666666,7.0,1.6666666666666667,5.666666666666667,2.333333333333333,3.6666666666666665,5.333333333333333,12.0,4.0,0.1259698152632632,0.0275285921521754,0.00217690901684,0.0213813367126382,0.0117336285393661,0.1669308969204577,0.0666172130094944,0.177338795381463,0.1679287625988176,0.2137661711035716,0.0186278793019122,28.0,5.333333333333333,7.666666666666667,4.666666666666667,1.6666666666666667,5.0,2.333333333333333,2.333333333333333,5.333333333333333,11.333333333333334,3.6666666666666665,22.38,2.5500000000000007,0.12859304084720136,19.83,-0.1700000000000017,6672.41,-0.009162309495983845,-0.0005016705034071034,0.007944083798562221,0.009484900904210244
2025-11-18,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,30316.5,29385.5,10932,23.0,6.0,34.5,6.5,0.0,1.0,1.0,4.5,7.5,15.0,1.5,0.1977879266129889,0.0387555272100845,0.0080566975292737,0.0584613540435419,0.444384322709991,0.0,0.0,0.0658574475807458,0.1243512184041137,0.0623455059092601,0.0,17.5,6.0,28.0,5.5,0.0,1.0,1.0,4.0,5.5,14.5,1.5,24.69,2.3100000000000023,0.10321715817694388,22.38,2.5500000000000007,6617.32,-0.008256387122493991,-0.009162309495983845,0.007031368857710262,0.009171530169557516
2025-11-19,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,56512.0,56207.0,10474,66.0,3.0,37.0,33.0,17.0,14.0,2.0,3.0,9.0,33.0,0.0,0.4872355587242308,0.0209144105494839,0.0,0.0,0.1427147102539862,0.0,0.0,0.0569469070508103,0.0,0.2921884134214887,0.0,53.0,3.0,31.0,21.0,14.0,13.0,2.0,3.0,8.0,28.0,0.0,23.66,-1.0300000000000011,-0.041717294451194875,24.69,2.3100000000000023,6642.16,0.0037537855204221593,-0.008256387122493991,0.007934149355351082,0.009178769326186399
2025-11-21,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,1,1,1,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,30455.0,28883.5,10937,9.5,5.5,27.0,4.0,0.0,5.0,1.0,4.5,5.5,4.5,3.0,0.002321913473451,0.0458138222080257,0.0103847046044441,0.0,0.1171981652852662,0.1397706885025312,0.3061404753642617,0.0094278330931542,0.1402361179620594,0.0689960449146824,0.1597102345921239,8.5,4.5,22.5,4.0,0.0,4.0,1.0,4.5,5.0,4.5,2.5,23.43,-2.990000000000002,-0.11317183951551857,26.42,2.7600000000000016,6602.99,0.00982296337531885,-0.01556722511953934,0.010364514685466626,0.010475345898658964
2025-11-24,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,3717.0,3257.0,606,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0445848388405626,0.035484304125313,0.0021288893092229,0.0,0.0,0.2864168392273068,0.0385335749988107,0.329500841442279,0.0,0.2633507120565048,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,20.52,-2.91,-0.12419974391805377,23.43,-2.990000000000002,6705.12,0.015467235297948356,0.00982296337531885,0.01279524181624228,0.010487476597215972
2025-11-25,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,0,0,1,0,1,1,1,1,0,0,1,0,1,0,0,0,0,0,10351.333333333334,9840.333333333334,5532,4.666666666666667,3.0,12.666666666666666,0.0,0.3333333333333333,1.3333333333333333,2.0,0.3333333333333333,2.0,4.333333333333333,3.6666666666666665,0.0250635075549819,0.0,0.0824987499677591,0.2644863417445288,0.0126970545019781,0.0457782597247469,0.1906851137130616,0.0,0.0788873699808056,0.1187661875945629,0.1811374152175748,4.0,2.6666666666666665,10.0,0.0,0.3333333333333333,1.0,1.0,0.3333333333333333,2.0,2.6666666666666665,3.6666666666666665,18.56,-1.9600000000000009,-0.09551656920077978,20.52,-2.91,6765.88,0.009061731930226413,0.015467235297948356,0.011965300363082368,0.010996843794130457
2025-11-26,0,1,1,0,0,1,1,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4405.0,4256.0,740,0.0,3.0,4.0,0.0,0.0,4.0,1.0,0.0,3.0,5.0,1.0,0.0,0.0,0.0,0.5921485088152378,0.0,0.0035444081877797,0.4043070829969825,0.0,0.0,0.0,0.0,0.0,3.0,4.0,0.0,0.0,4.0,1.0,0.0,3.0,5.0,1.0,17.19,-1.3699999999999974,-0.0738146551724137,18.56,-1.9600000000000009,6812.61,0.006906714278112958,0.009061731930226413,0.011998670269804883,0.011283908753911519
2025-11-28,1,1,1,1,1,1,0,1,1,1,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,54859.0,52403.0,9588,13.0,32.0,33.0,1.0,1.0,5.0,0.0,5.0,10.0,19.0,7.0,0.0897377195759043,0.0421859270243639,0.0381172434619085,0.302634232578311,0.0,0.0,0.137341757689582,0.1185360694461148,0.1419111333098379,0.091756170434426,0.0377797464795513,13.0,24.0,26.0,1.0,1.0,5.0,0.0,5.0,10.0,18.0,7.0,16.35,-0.8599999999999994,-0.049970947123765264,17.21,0.019999999999999574,6849.09,0.005354775922884247,0.006906714278112958,0.003861835389252202,0.00985743979337263
2025-12-01,1,1,1,0,0,1,1,0,1,1,1,0,0,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,17153.0,15241.0,2855,3.0,4.0,11.0,0.0,0.0,1.0,1.0,0.0,9.0,1.0,6.0,0.0,0.008311999128664,0.0156139246442924,0.0097638304797559,0.0,0.1680652116923591,0.1015304346961715,0.0,0.2756148462468998,0.151239314759897,0.26986043835196,2.0,4.0,10.0,0.0,0.0,1.0,1.0,0.0,8.0,1.0,6.0,17.24,0.889999999999997,0.054434250764525904,16.35,-0.8599999999999994,6812.63,-0.00532333492478565,0.005354775922884247,0.007550308199361903,0.01009158624852353
2025-12-02,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,87327.0,85713.0,31192,87.5,29.5,49.0,16.0,12.5,33.0,7.0,7.0,19.0,47.0,26.0,0.2044195806111813,0.0,0.0064216461926883,0.1268425567294603,0.0326498761834551,0.2087124899034292,0.1042704869062652,0.0186965205121186,0.0838016819786917,0.2036532965491219,0.010531864433588,71.5,24.0,38.5,13.0,10.5,28.5,8.5,7.0,19.0,41.0,21.5,16.59,-0.6499999999999986,-0.037703016241299236,17.24,0.889999999999997,6829.37,0.002457200816718297,-0.00532333492478565,0.005584223844799101,0.009411152613170673
2025-12-03,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,62045.0,60038.0,10955,84.0,5.0,31.0,4.0,13.0,5.0,3.0,1.0,19.0,23.0,9.0,0.4430636507527489,0.0,0.0,0.0016152619182103,0.0,0.1090099500095112,0.0323038953171727,0.0,0.1796178538959918,0.185829354991928,0.0485600331144367,69.0,5.0,23.0,2.0,11.0,5.0,4.0,1.0,19.0,20.0,9.0,16.08,-0.5100000000000016,-0.03074141048824608,16.59,-0.6499999999999986,6849.72,0.002979777051177468,0.002457200816718297,0.004717052710293827,0.008641022190699604
2025-12-04,1,1,1,1,0,1,1,1,1,1,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,20295.0,20044.5,6945,3.5,5.0,21.0,1.5,0.0,2.0,1.0,1.5,0.5,5.5,1.5,0.0119973049449919,0.0,0.0009407914576966,0.2681893409336078,0.3879115815790728,0.018873227526861,0.0642178255558736,0.1510828569687663,0.0084079726468918,0.0826807924900553,0.0056983058961824,3.0,3.5,19.0,1.5,0.0,2.0,1.0,1.5,0.5,5.0,1.5,15.78,-0.29999999999999893,-0.018656716417910335,16.08,-0.5100000000000016,6857.12,0.0010803361305278258,0.002979777051177468,0.0040161646750406545,0.008673297650418398
2025-12-05,1,1,1,0,1,0,1,1,0,1,1,0,0,1,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,7443.25,6688.25,4934,0.5,0.25,4.5,0.0,0.25,0.0,0.25,1.5,0.0,2.5,0.75,0.0,0.0,0.1087738416035393,0.0361403833812754,0.2249785689524207,0.0,0.0,0.55462631474622,0.0754808913165444,0.0,0.0,0.5,0.25,4.25,0.0,0.25,0.0,0.25,1.5,0.0,2.25,0.5,15.41,-0.3699999999999992,-0.02344740177439797,15.78,-0.29999999999999893,6870.4,0.0019366731222436595,0.0010803361305278258,0.0033989863986516994,0.005724631390700915
2025-12-08,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,0,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,44374.5,42490.75,31586,41.0,8.0,26.5,4.75,2.75,3.75,7.5,5.25,9.25,14.75,3.75,0.1332189167324997,0.0057075444412381,0.0899202620878978,0.0115351815325003,0.0,0.129276289999824,0.0254838680432636,0.256830910208947,0.0626664139338468,0.1347236957778101,0.1506369172421722,35.75,7.5,20.5,4.25,2.75,3.0,8.0,4.75,9.25,13.75,3.75,16.66,1.25,0.08111615833874097,15.41,-0.3699999999999992,6846.51,-0.0034772356776897606,0.0019366731222436595,0.0025967428174018736,0.006010868716633521
2025-12-09,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,43012.5,42563.0,15937,65.0,21.0,21.5,30.5,4.0,5.5,1.0,10.0,16.5,19.5,5.0,0.1186611587449753,0.0030597777821037,0.0099951588169477,0.0281450694045645,0.0,0.2843735587909686,0.0034768455283634,0.0303053232072167,0.1028848061890455,0.4172465673004125,0.0018517342354016,53.0,15.5,17.5,22.5,3.5,5.0,1.0,10.0,15.0,16.5,5.0,16.93,0.2699999999999996,0.016206482593037252,16.66,1.25,6840.51,-0.0008763589040255981,-0.0034772356776897606,0.0025551935979358327,0.004461203026200671
2025-12-10,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,67526.0,65295.0,12149,70.0,16.0,18.0,26.0,15.0,15.0,0.0,5.0,5.0,38.0,3.0,0.3899331446416352,0.0,0.032471229077805,0.0,0.0626814720277409,0.1431399557395702,0.0551603896750384,0.0623444508073045,0.0814545877857674,0.1483370836398212,0.0244776866053169,57.0,15.0,16.0,17.0,12.0,15.0,0.0,5.0,4.0,34.0,3.0,15.77,-1.1600000000000001,-0.06851742468989963,16.93,0.2699999999999996,6886.68,0.006749496748049477,-0.0008763589040255981,0.00379054040243348,0.0041004387894128256
